,Annisha,Conard,Habib,Ivana,Jinna,Joyceann,Katrice,Khaleel,Krystol,Lenell,Liza,Luci,Madina,Martinez,Ranardo,Sandra,Shalia,Shaquala,Umair,Wanisha
54,53.60312759219569,,48.68007173061768,34.08837869767677,39.24975905382725,19.153074592279047,36.445252577181954,24.47264741440145,26.139997241129688,29.065398140231498,21.238157920106993,37.07595687937393,46.38763178083508,16.136932514559607,38.200612425950354,33.936077270649164,15.141569622968754,11.579609345521455,28.605048480146255,
55,29.641100887275215,,48.68007173061768,34.08837869767677,39.24975905382725,19.153074592279047,10.591915301306182,24.47264741440145,26.139997241129688,29.065398140231498,21.238157920106993,19.838349805760437,46.38763178083508,16.136932514559607,24.363030588563905,33.936077270649164,15.141569622968754,11.579609345521455,28.605048480146255,
56,38.641100887275215,,48.60580107511773,35.52259603582669,40.15039332657574,22.13130240773554,14.455195041375001,26.900938240681818,28.395917583110823,31.018890784278927,24.00082999719321,19.838349805760437,46.55035337377427,19.42696884333328,26.802653593043516,35.38603951746515,18.534506483428487,15.340781358698358,30.606132033182224,
57,38.641100887275215,,48.60580107511773,35.52259603582669,40.15039332657574,22.13130240773554,14.455195041375001,26.900938240681818,28.395917583110823,31.018890784278927,24.00082999719321,19.838349805760437,46.55035337377427,19.42696884333328,26.802653593043516,35.38603951746515,18.534506483428487,15.340781358698358,30.606132033182224,
58,39.80523100853772,,48.71010970723142,37.01840281501938,41.15399874258598,25.051374893574184,21.455195041375,29.31372375793329,30.649700701587378,32.99370079652485,26.722064035661287,23.002295202510922,46.873274468143784,22.634667727493145,29.22589242847385,36.89637011874127,21.837125512645756,20.340781358698358,32.624842071118856,
59,39.80523100853772,,48.71010970723142,37.01840281501938,41.15399874258598,18.076812134258166,21.455195041375,29.31372375793329,30.649700701587378,21.350805104592247,26.722064035661287,23.002295202510922,37.24866675909766,22.634667727493145,29.22589242847385,36.89637011874127,5.40441525037793,20.340781358698358,32.624842071118856,
60,41.245190830002926,,49.14920585407836,38.77158813911875,42.44236383983511,21.958937188288157,24.957606811811296,31.93287634040316,33.118696180488044,22.350805104592247,29.63250616409362,26.330820679301898,38.97597157151347,26.004512687455847,31.85491681157389,38.66327130545406,9.40441525037793,23.968447634134506,34.87184157277058,
61,41.245190830002926,,49.14920585407836,38.77158813911875,42.44236383983511,21.958937188288157,24.957606811811296,31.93287634040316,33.118696180488044,22.350805104592247,29.63250616409362,13.640166511429651,38.97597157151347,13.106045966613804,31.85491681157389,26.955946039663363,9.40441525037793,23.968447634134506,34.87184157277058,
62,42.32266177958208,,49.3627959979698,40.119415088660375,43.388988025948954,25.14432725036305,27.815252920658637,34.028150231852834,35.084364169654805,25.493365393415345,31.979202356138266,17.734768700855792,40.301460136865714,15.106045966613804,33.95871140299326,32.95594603966336,13.961970027943678,26.93420533244138,36.645896989167724,
63,42.32266177958208,,49.3627959979698,19.126229145442412,43.388988025948954,25.14432725036305,27.815252920658637,34.028150231852834,35.084364169654805,25.493365393415345,31.979202356138266,17.734768700855792,23.40775439429718,15.106045966613804,33.95871140299326,32.95594603966336,13.961970027943678,26.93420533244138,36.645896989167724,
64,43.574608825380686,,49.812971456357864,23.019921368024754,44.51949561324774,28.352643325119676,30.719388386338906,36.22472467879508,35.084364169654805,28.66193096664162,34.40912294959891,21.78692856267168,26.813841524586444,17.106045966613806,36.163193949172765,35.27462935989308,18.443798229471117,29.938679641313612,38.54434715211985,
65,43.574608825380686,,49.812971456357864,23.019921368024754,44.51949561324774,28.352643325119676,30.719388386338906,36.22472467879508,35.084364169654805,28.66193096664162,34.40912294959891,12.998085867459473,26.813841524586444,17.106045966613806,36.163193949172765,35.27462935989308,18.443798229471117,29.938679641313612,38.54434715211985,
66,44.30112908938089,,49.86728972271147,27.019921368024754,45.144201535260166,30.719375327785727,32.831096618797716,37.7432166664769,36.72573337009675,30.995336312494537,36.12325138573533,17.019316783793514,29.346383965902582,20.684632049960392,37.688316054694056,36.89549692416439,21.878237555624768,32.1345115467664,46.54434715211985,
67,44.30112908938089,,49.86728972271147,15.76881517240683,45.144201535260166,30.719375327785727,32.831096618797716,37.7432166664769,36.72573337009675,30.995336312494537,25.308464810353563,17.019316783793514,29.346383965902582,20.684632049960392,37.688316054694056,36.89549692416439,8.88467766253965,32.1345115467664,46.54434715211985,
68,45.25267673154309,,50.191703833004354,19.935068960850145,46.00076108141953,33.20116504641345,35.074960894953335,41.7432166664769,38.53079297242306,33.44603379386949,28.308464810353563,21.044677855727507,31.982867193885355,24.297025861387873,39.38492246666633,38.68142944334337,13.826560067337452,34.456859338804506,47.24315374724605,
