,Alejandrina,Ashraf,Beau,Carmelo,Didi,Dornell,Gale,Georganna,Janifer,Jolanda,Joshaua,Lasonia,Levina,Marlenne,Nesha,Rashard,Shalandria,Shaylen,Tre,Wilmary
38,,100.0,,100.0,,40.02190199305045,100.0,94.14227175329623,91.23076923076923,94.3601515837104,,8.638219158023901,98.35576923076923,20.606174170603946,28.553845887529558,91.30769230769232,58.751718822169536,6.703525373027087,,17.891628688186522
39,,100.0,,100.0,,40.02190199305045,100.0,94.14227175329623,91.23076923076923,94.3601515837104,,8.638219158023901,98.35576923076923,3.232185170839969,28.553845887529558,91.30769230769232,58.751718822169536,6.703525373027087,,17.891628688186522
40,,100.0,,100.0,,43.02190199305045,100.0,97.14227175329623,94.23076923076923,97.3601515837104,,11.638219158023901,100.0,7.232185170839969,31.553845887529558,94.30769230769232,61.751718822169536,9.703525373027087,,20.891628688186522
41,,100.0,,100.0,,9.47608531351279,100.0,97.14227175329623,94.23076923076923,97.3601515837104,,11.638219158023901,100.0,7.232185170839969,31.553845887529558,94.30769230769232,61.751718822169536,9.703525373027087,,20.891628688186522
42,,100.0,,100.0,,12.399162236589714,100.0,100.0,97.15384615384615,100.0,,18.6382191580239,100.0,10.155262093916892,34.47692281060648,97.23076923076924,64.67479574524646,12.62660229610401,,23.814705611263445
43,,100.0,,100.0,,12.399162236589714,100.0,100.0,97.15384615384615,100.0,,18.6382191580239,100.0,10.155262093916892,34.47692281060648,97.23076923076924,64.67479574524646,12.62660229610401,,23.814705611263445
44,,100.0,,100.0,,19.399162236589714,100.0,100.0,100.0,100.0,,21.945911465716208,100.0,13.462954401609199,37.78461511829879,100.0,67.98248805293876,15.934294603796317,,25.814705611263445
45,,100.0,,100.0,,19.399162236589714,100.0,100.0,100.0,100.0,,21.945911465716208,100.0,13.462954401609199,37.78461511829879,100.0,67.98248805293876,15.934294603796317,,25.814705611263445
46,,100.0,,100.0,,22.629931467358944,100.0,100.0,100.0,100.0,,25.176680696485437,100.0,16.69372363237843,41.015384349068015,100.0,71.21325728370799,19.165063834565547,,29.045474842032675
47,,100.0,,89.41975544273345,,,100.0,100.0,100.0,100.0,,25.176680696485437,100.0,16.69372363237843,17.005215607600693,100.0,52.70413996388176,19.165063834565547,,29.045474842032675
48,,100.0,,92.41975544273345,,,100.0,100.0,100.0,100.0,,28.676680696485437,100.0,20.19372363237843,20.505215607600693,100.0,52.70413996388176,22.665063834565547,,32.545474842032675
49,,100.0,,92.41975544273345,,,100.0,100.0,100.0,100.0,,,100.0,20.19372363237843,10.594507106721766,100.0,52.70413996388176,22.665063834565547,,25.23373822725736
50,,100.0,,95.41975544273345,,,100.0,100.0,100.0,100.0,,,100.0,23.19372363237843,13.594507106721766,100.0,55.70413996388176,25.665063834565547,,27.23373822725736
51,,100.0,,95.41975544273345,,,100.0,100.0,100.0,100.0,,,100.0,23.19372363237843,13.594507106721766,100.0,44.06760789305409,10.316374814136111,,27.23373822725736
52,,100.0,,98.51066453364254,,,100.0,100.0,100.0,100.0,,,100.0,27.19372363237843,16.685416197630857,100.0,44.06760789305409,13.407283905045201,,30.32464731816645
53,,100.0,,98.51066453364254,,,16.528282366530107,30.58578580084002,100.0,100.0,,,100.0,27.19372363237843,16.685416197630857,100.0,44.06760789305409,13.407283905045201,,30.32464731816645
54,,100.0,,100.0,,,23.528282366530107,,100.0,100.0,,,100.0,29.830087268742066,19.321779833994494,100.0,46.70397152941773,16.043647541408838,,32.32464731816645
55,,100.0,,100.0,,,23.528282366530107,,100.0,86.897223630772,,,100.0,,19.321779833994494,100.0,46.70397152941773,16.043647541408838,,32.32464731816645
56,,100.0,,100.0,,,26.083837922085664,,100.0,86.897223630772,,,100.0,,21.87733538955005,100.0,49.259527084973286,18.599203096964395,,34.32464731816645
57,,100.0,,100.0,,,26.083837922085664,,100.0,86.897223630772,,,100.0,,11.191500536449777,100.0,49.259527084973286,18.599203096964395,,
58,,100.0,,100.0,,,33.083837922085664,,100.0,88.397223630772,,,100.0,,12.691500536449777,100.0,50.759527084973286,20.099203096964395,,
59,,100.0,,100.0,,,33.083837922085664,,100.0,88.397223630772,,,100.0,,12.691500536449777,100.0,12.347716848684477,20.099203096964395,,
60,,100.0,,100.0,,,34.63939347764122,,100.0,89.95277918632756,,,100.0,,14.247056092005334,100.0,13.903272404240035,21.654758652519952,,
61,,100.0,,100.0,,,34.63939347764122,,100.0,89.95277918632756,,,100.0,,14.247056092005334,100.0,13.903272404240035,21.654758652519952,,
62,,100.0,,100.0,,,36.19494903319678,,100.0,91.50833474188312,,,100.0,,15.80261164756089,100.0,15.458827959795592,23.21031420807551,,
63,,100.0,,100.0,,,36.19494903319678,,100.0,91.50833474188312,,,100.0,,15.80261164756089,100.0,15.458827959795592,23.21031420807551,,
64,,100.0,,100.0,,,38.750504588752335,,100.0,91.50833474188312,,,100.0,,18.358167203116448,100.0,18.01438351535115,25.765869763631066,,
65,,100.0,,100.0,,,38.750504588752335,,100.0,91.50833474188312,,,100.0,,18.358167203116448,100.0,18.01438351535115,25.765869763631066,,
66,,100.0,,100.0,,,40.30606014430789,,100.0,93.06389029743868,,,100.0,,19.913722758672005,100.0,19.569939070906706,27.321425319186623,,
67,,100.0,,100.0,,,40.30606014430789,,100.0,93.06389029743868,,,100.0,,19.913722758672005,100.0,19.569939070906706,27.321425319186623,,
68,,100.0,,100.0,,,41.86161569986345,,100.0,94.61944585299423,,,100.0,,21.469278314227562,100.0,21.125494626462263,28.87698087474218,,
69,,100.0,,100.0,,,41.86161569986345,,100.0,94.61944585299423,,,100.0,,21.469278314227562,100.0,21.125494626462263,19.37048139700549,,
70,,100.0,,100.0,,,44.41717125541901,,100.0,97.17500140854979,,,100.0,,24.02483386978312,100.0,21.125494626462263,21.92603695256105,,
71,,100.0,,100.0,,,44.41717125541901,,100.0,97.17500140854979,,,100.0,,,90.94057692815105,21.125494626462263,21.92603695256105,,
72,,100.0,,100.0,,,45.54217125541901,,100.0,98.30000140854979,,,100.0,,,95.94057692815105,22.250494626462263,23.05103695256105,,
